AOB,CWL,ACWR
1.0457611573841,64.6950629450498,2.40465935485621
0,22.0748324523488,2.67924551336833
59.1233238806961,30.5239604246792,5.71674447548946
0,24.9311791504944,5.69099104884949
0,0,Inf
0,0,Inf
71.635563513634,27.4899015519152,7.09463827239608
51.6581721999732,45.1178078577701,5.53627819022632
1.79060845339879,73.4216026340303,2.84015216459779
15.387927444285,102.955590519156,2.69369150788247
183.804262843766,140.375972294326,1.98679616781129
0,80.5392526550653,2.51096670365867
18.8401037093689,109.429450048554,2.22499395740224
24.3691696641745,111.986856650645,2.12308466967255
11.050629055002,105.050533289135,0.974218431856717
0,104.507298401745,1.47112884163894
13.6364844394162,97.5804868426239,1.75066019922323
1.44975672269225,87.9453480835206,2.39540293888403
0,74.3074684964455,0.850446954310389
3.86733812706449,61.3718769856944,1.15355887675436
0,0,Inf
35.4520061767546,36.1727503619262,4.74350755442072
0,55.6204229946715,4.33553844794514
0,0,Inf
0,0,Inf
0,0,Inf
0,0,Inf
0,0,Inf
100.078902965953,30.5183009022583,9.28240380060815
0,0,Inf
61.5392635115655,25.6051379087059,9.4808858954879
0,51.4937275285782,41.2807339449541
0,0,Inf
0,12.7553270024919,10.6769703703704
0,0,Inf
0,0,Inf
0,29.1005699269073,4.142089968993
14.0005572427491,46.3201668963675,6.18082890238311
29.7994030895921,85.2196624783002,8.34766857077839
582.08979208937,182.589104620137,3.98668748060801
85.3608209977727,174.322235463966,4.33585312224349
101.761092701501,270.104348023271,2.96248283672028
0,0,Inf
0,8.45681520605241,6.6977947258953
0,0,Inf
0.0360898119145251,0.458822425920611,1369.30069040738
0,0,Inf
0,0,Inf
0,9.49936807227059,15.444501742139
54.1129694929992,8.38679830196435,30.6024080922525
0,0,Inf
0,0,Inf
0,0,Inf
0,0,Inf
0,0,Inf
0,0,Inf
0,0,Inf
0,0,Inf
58.6489931656277,8.50904489911099,11.4250301328675
0,14.0186307860593,8.9523817776725
0,31.9472214713501,3.58230130670795
10.9006153333555,48.2964462174224,2.70281034009636
0,0,Inf
0,0,Inf
0,0,Inf
0,10.3036451710087,3.42266523266126
0,5.03798972806993,16.4906442901235
83.0012625091358,16.9065178056266,67.0899551009573
0,0,Inf
4.92861311118157,72.8652306793015,1.0508051447123
1.11865045231858,83.0993087017696,2.06100509700934
171.14721392146,107.406372750338,2.30649865070635
16.3434078801388,137.739566187504,2.0596414295885
5.67491282906705,175.932524635103,1.26605551772912
0,134.076641203405,1.80375192723059
212.48746221709,168.62535548444,1.74170890337714
0,89.5024288662184,1.01188775827979
51.1284267610794,102.440487738509,2.16504326636261
0,37.3180105037306,11.4540749892939
0,0,Inf
65.1963128845971,26.6924296007701,10.4836172936607
0,0,Inf
0,0,Inf
0,0,Inf
0,0,Inf
0,0,Inf
0,0,Inf
0,0,Inf
42.3786281200581,65.8273510370927,3.52674209552407
0,0,Inf
0,0,Inf
0,28.0418777857004,7.3117505456533
0,0,Inf
0,0,Inf
0,32.2707673520739,3.40719209611149
0,15.7075290653484,7.53666931780967
32.7516753403756,32.6193079746934,7.71084523769789
0,0,Inf
0,0,Inf
0,0,Inf
0,33.9875398827056,5.69142167007469
0,27.6339172858512,7.75359863234875
0,30.6089004677163,5.30055596903585
0,23.1777414399683,6.98731757693248
0,0,Inf
0,33.0175051378247,6.59494254481632
0,0,Inf
0,0,Inf
0,0,Inf
0,30.6800783418537,6.67754695610814
0,0,Inf
0,0,Inf
0,0,Inf
0,0,Inf
0,24.1999522961268,0.520265058672971
12.4676645857767,25.9985793820165,6.92424719151692
0,25.7347593264012,6.60930908598416
0,24.2984255202284,6.01544590046359
0,0,Inf
0,0,Inf
0,0,Inf
0,0,Inf
0,0,Inf
300.122132672595,42.9007995279005,11.2623901957214
0,128.089530019017,7.29585326953748
933.303141538975,261.592732359413,4.64469475437424
0,173.748238087997,1.60493827160494
0,39.8364567044791,6.64102564102564
0,37.7935614888648,15.8918918918919
599.477776367274,123.595160544666,7.1065320796376
0,163.431617249145,1.60125
0,0,Inf
416.987973156991,63.7383307271665,9.09987765204842
0,87.0273361851697,2.85093896713615
21.0991296667543,122.471568176078,1.55009262397587
0,59.5503955351572,4.07032590051458
0,0,Inf
235.243390046261,35.4442319909083,12.7090467393052
387.035425079184,66.1898049859037,9.09890029397145
0,96.9353779808991,NaN
0,0,Inf
494.003045056919,71.807766828843,8.26358935114813
67.8999782852991,86.0058885773625,1.97000313936558
3.76436032188369,147.497034567353,0.607239051553848
0,0,Inf
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
67.2107947015729,NaN,NaN
0,NaN,NaN
35.0029196854793,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0,0,Inf
0,0,Inf
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0,0,Inf
319.011777401127,45.7608528297606,13.1744062955631
0,26.7619273245475,5.31679389312977
0,20.3268073953624,12.7688442211055
0,0,Inf
0,0,Inf
0,45.3522737866377,6.57432432432432
0,42.5943652455584,4.86810551558753
0,29.6219806264075,10.6931034482759
322.590097876768,46.2715766336641,8.02244122665835
3.80464825667001,53.2174203667528,7.6626633597438
3.569704227108,110.929210207857,2.75869935723324
302.039247786066,154.1364440181,2.2564430030252
0,49.7444985002085,0.790554414784394
39.3126265074622,55.3624603431478,6.35400680452616
349.65976346207,99.9997208043205,3.96136735613947
0,0,Inf
42.8876929527624,6.12868564684293,56.3478614378525
343.015652429596,49.3359194570856,7.89468449906193
3.42993475646825,55.9753289078321,0.648867071199588
35.8715112140212,60.6739879037451,5.71747992470242
342.413732186055,105.106958843356,3.70674421517022
0,55.8731841470514,0.511882998171846
28.5822662916643,59.95897457828,5.19901391523681
310.134609515045,100.408299847443,3.51599827483719
3.27587038754086,57.4053555587622,4.65315099757025
263.634788054926,88.355218075319,3.38842980471129
297.0335549711,93.4624561143547,6.59777772905382
601.799420119458,139.121164183335,4.66492861391604
0,145.862718394862,1.93627450980392
0,0,Inf
37.8851811264665,5.41367232137793,73.0357916746489
393.367290980921,56.4860527117357,7.93865557096294
0,0,Inf
0,0,Inf
0,0,Inf
37.3693239669174,12.6984966841049,11.5316440409355
0,0,Inf
0,0,Inf
0,0,Inf
0,0,Inf
0,0,Inf
184.078089364404,28.2194300788754,6.62779062156384
0,0,Inf
0.620189182638418,10.0257334914522,41.0988857823679
0,58.7751837810025,5.98979075528382
35.0057881201332,50.2930074930795,6.13127824470838
0,89.3436695763854,2.16975316133104
0,0,Inf
0,50.1647572106501,5.34132831074197
0,0,Inf
0,0,Inf
0,0,Inf
0,27.1473010874261,11.3716491010256
0,0,Inf
0,67.4283604454981,7.25505942672847
401.172922590895,137.313612171063,2.96585153705952
0,0,Inf
0,0,Inf
NaN,NaN,NaN
NaN,NaN,NaN
40.2938046299799,NaN,NaN
0,NaN,NaN
20.1110055571062,NaN,NaN
38.5845064497916,NaN,NaN
93.7242949744629,NaN,NaN
0,61.5582474369666,2.40827693965352
12.4175654036793,55.4574217736266,8.80888216271375
0,123.471754351929,1.96548214649197
50.1352407636321,158.140544176894,4.24507299843105
43.02179769572,212.602011121385,1.66118582669342
43.3917395175981,256.909103965048,1.78027922378942
20.5089442288795,294.87037438302,0.816198916572554
31.2774165389085,258.308032643559,0.773012073005556
0,247.696072997004,1.20816045658154
6.42716911509444,201.706599763664,2.50522406200786
405.202976976298,272.977036632039,NaN
NaN,NaN,NaN
NaN,NaN,NaN
46.1555032227017,NaN,NaN
4.19675509356505,NaN,NaN
41.0569928467016,NaN,NaN
95.2353702219969,NaN,NaN
69.554286975384,NaN,NaN
0,128.714477201664,1.53449779415543
23.4470059658142,156.930488821924,3.25673239178922
52.3565319475663,167.519394395971,1.72683312008599
54.589349447229,210.507114008058,1.49662225154831
278.147337197282,247.715725648978,1.12284892882185
32.9781561571204,247.715725648978,1.32217562700584
34.6577497053252,289.793659752125,1.78970029670634
49.0063412661983,330.718512294246,0.772696499694758
36.9430290643082,360.224040232506,0.761818650115132
0,174.650378061593,0.461088025915529
0,11.504171149403,19.7151891456824
0,43.9051583172291,3.47946776734297
0,54.2247847656673,2.69742204720293
0,42.7191018738048,6.92079286755387
0,63.1310264983257,3.29074916899518
0,73.5883159944872,6.28366491407148
46.9722704015104,139.646075894511,2.24059988428353
21.2181817203422,135.398740970488,3.60291079743401
62.8939351770465,202.057512982088,1.55745425718803
18.8799530896824,208.35080235731,0.952993996426218
34.3366974214691,232.344706255842,2.19446446148721
52.5716742628696,300.278349580366,1.14498292591431
1.91202178464038,188.406289604503,0.5319037929497
0,14.0431426102249,33.4184888649667
86.3421076374773,81.0860861743593,5.00082352603313
31.3635849220461,112.636529240879,5.45334237736937
608.912055952861,195.905382559027,3.11674279025212
58.8278367746216,196.144615803252,1.70071785808113
25.3664272464594,235.395874958742,2.49747591537807
61.0723348608308,315.757175107649,0.917739138188093
2.91160118807707,348.430086950387,1.05858251224557
35.8031911693338,288.069328509195,0.79493507502902
2.26756271559507,232.160273675777,1.60392360898438
37.6461086471309,245.780411849037,1.10156114097354
0,166.045634465712,2.86276115343383
35.213656516367,181.676862529699,1.67984691728633
46.151728225534,220.244814093471,0.855599145677998
129.029724261715,212.972860443495,1.56391608761835
35.1484881076278,242.121711645204,2.0278556329093
50.1303748415622,254.37022698813,1.10287230129523
48.498323836578,287.28558452782,1.02039751220439
0,221.028747042654,2.23401345771669
46.8460615145629,291.56891781916,0.922402483568705
264.479767642216,284.729228028713,1.0460307033429
25.0613388793979,269.167256666154,1.04918096942132
41.6264399083825,276.781808951027,1.82470563828158
453.460937771489,342.98450715936,1.42417556159354
441.272714158618,282.865910963408,1.77146804587754
76.0487090015027,291.410940732137,0.914569960470927
9.83942698297533,250.755556283432,0.479527368072034
0.966305882461906,195.987489071362,1.04919946347211
15.3155904670195,188.731786652826,0.641503413059268
16.5870180161154,203.839857341903,0.696719112024597
0,78.0367126656303,1.38914987541257
1.35879879840179,77.7509933407745,1.49840354360524
1.07429183542035,64.9624080041724,4.05455618391624
0,69.4096708684708,2.82145302530972
3.50568812557793,81.8998760371183,0.372933434000182
6.39419910783947,48.4621169937489,5.77184481174922
3.22121685975572,59.5314732182225,2.23795571595194
0,74.2414832209185,2.10239284868878
0,79.9162809623752,1.4848886109203
85.4458609246592,57.8227318194072,3.00268314114325
0.890678772109383,51.8470028445954,3.42496847839131
135.836516635435,77.0875273688374,2.16417774172632
143.886839483398,81.5153265489691,2.13542555571657
0.675328168892627,63.5293706364184,2.57757341764783
111.244762704968,86.8259833254807,1.69646205210332
2.24265436718923,91.9763009173757,1.31776429970776
0,25.6790243214166,6.45737392468964
1.958564738159,44.2171441673197,4.26109773281663
22.2102923204426,53.8592265421663,0.444451908297601
23.4800107945862,54.1060184986886,2.29050664861233
119.059282586905,68.456044828203,3.66275223042429
6.08563035591242,91.9165870902233,2.28321879685067
0,121.028022666059,0.992146380230737
19.3808229253228,114.754196975003,0.397372835976182
1.46081360283009,91.8633926524277,1.19963073697721
18.2066313046408,107.397869199003,3.94713774703073
0,94.6529354259208,1.36542725064859
2.42198134095992,113.116035052268,0.286349887035937
29.7523355963512,117.397289697727,0.49928987846584
33.9402608224635,104.366636599789,2.31144968258071
3.0842888344878,129.974325573895,3.31154555117554
0,117.529000259516,1.79895731587219
0,129.270137039454,1.41093766787923
39.7479820678497,155.326152136722,NaN
NaN,NaN,NaN
NaN,NaN,NaN
16.1164313964018,NaN,NaN
41.8780157423576,NaN,NaN
5.44141154064168,NaN,NaN
3.5718459792398,NaN,NaN
18.7586133679666,NaN,NaN
0,127.093700317214,3.67004897646037
25.402805463776,141.617199093962,1.56823801659378
0,121.163134648381,1.27789214952338
8.68216508443546,116.851456185924,1.24551634755966
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
21.1704542840336,NaN,NaN
51.0390088465705,NaN,NaN
0,162.175857220964,2.9829297749585
9.51738000556263,207.136778678384,1.12301260887611
2.87076334834546,141.335164641352,1.43589001908799
0,134.14862444034,3.3210760076743
66.4357797595707,197.79402131053,0.940593189420034
96.2011397082739,145.772412211856,1.97955371896692
1.74127943940063,136.794268228465,1.76688115909794
0,142.492403494141,1.00387703043472
47.344245235696,149.280599557059,2.29255312735032
52.9083311043087,163.927210860358,0.452553437476734
1.13235701291228,166.966852527003,0.567884405279108
21.4748126652179,146.07079237981,2.67310209058618
34.5793085573674,198.783267782501,1.46242448944068
16.1831235528673,214.937747705301,1.00267188141773
24.2741934011547,243.413306609086,0.214403672550454
39.0652004553442,247.401094249584,1.96805579392999
0,199.125205030071,0.602815937715895
15.0839331419349,216.27318320051,1.34891580484305
0,124.633528432096,3.79774057727326
4.76892467947173,175.04806081236,1.09273688902337
27.7439932007576,201.692710629817,2.59231942483039
0,204.804443515003,0.83840650448512
13.0308446937915,229.33435459935,2.16891670339496
0,164.456226237298,1.9603268806727
36.8532263383911,139.781943748063,1.06565294127359
13.0317065283379,155.797059912873,1.34183753999462
16.7140484832202,159.270382697604,2.21259294079965
59.8042508913591,207.225593547883,NaN
NaN,NaN,NaN
47.9476924829513,NaN,NaN
46.6966450202436,NaN,NaN
4.29622336555107,NaN,NaN
0,270.105481830115,0.273895966972932
2.28532985508525,195.563161859746,2.65024248894645
30.0886388106722,208.722313066746,1.65687926665615
59.8129089898195,158.744957709005,1.0476354845032
146.894061289551,173.958377950732,1.33379717081391
25.6876602036867,186.119968102234,3.09764018671687
454.524547790696,264.812115607985,NaN
NaN,NaN,NaN
23.3984894635958,NaN,NaN
3.36116137268448,NaN,NaN
44.8230449929871,NaN,NaN
11.8176836984342,346.642923911482,2.28148087450205
533.758624542692,457.93456926678,NaN
NaN,NaN,NaN
0,NaN,NaN
0,0,Inf
131.069364155248,86.629645773546,7.13101358089006
106.416899213635,270.679471545228,4.56337990987544
0,431.936094866878,1.43457148163274
0,364.30007583908,2.17940059403208
107.945642940797,477.722333223312,1.40746380726265
0,194.055293240244,0.360588554637765
13.1759903436316,204.051595770145,3.65664999522088
53.7671684502258,195.339235007924,1.87172779123255
59.9764725234574,159.256871499371,2.21833993727849
340.789334955159,201.158215186461,1.80826098340797
323.182479707998,204.43781762339,3.91676012226157
5.9158896071659,272.659447886458,2.2211284301044
36.3839600135222,358.330271005032,1.63214605105032
9.49207437775764,426.685879443578,1.92213510116574
0,351.331942740235,NaN
NaN,NaN,NaN
10.3145913988479,NaN,NaN
0,NaN,NaN
108.111213465296,NaN,NaN
52.3114778606079,NaN,NaN
65.8436128715466,399.439511719783,0.901882773576282
81.3320071984219,356.415982708186,3.11445243830969
0,460.122460272668,1.4701602024422
0,368.838915337383,0.44460694120647
8.08797858693301,107.603938593021,4.72790303953787
13.0084410737836,96.1180028370367,2.53766499597717
115.904021195136,129.104695724036,3.60596560714277
6.26629716030172,155.626799918366,1.16157384499405
12.2123577838895,180.556188947651,3.17915758890605
5.4124900797914,260.813934738078,1.79633531613575
0,171.343819366933,1.3478081535354
29.8973271281437,179.405658452026,3.21591088747284
71.2696997840184,257.556413189449,1.8403440437505
17.6613679774504,251.138367267752,2.33996195558522
37.1301322206017,266.409233722943,1.02071012139514
20.4496205560708,299.951586447733,1.75040655637112
7.14802766671683,339.044301612777,0.62722074779506
14.6916305430195,232.719958527865,2.50549477071353
5.88600196880065,216.182667620744,2.19234887640253
0,177.422346828994,1.12912256597464
20.4984360619312,206.041143330822,3.20729050929254
127.89488617927,297.517624397508,1.00993676832405
16.8351188998464,211.615410198719,2.35684666230914
0,213.593714174853,2.33029466044069
4.52180995569076,256.08010219379,0.743757893025963
101.843691151721,246.851103446017,1.13142662452546
140.585602695159,203.356855626076,4.06427001566225
11.3885717739433,301.344222498255,1.504217451588
33.185022690673,293.367418926512,0.705048360139118
22.7604491769537,318.175018203899,1.49342297798272
32.1573554027066,356.242110594039,0.519783165413724
1.94003373690668,272.412022887781,0.448634086280318
91.6526579503331,289.593920779656,1.99003970731893
0,108.276475019716,4.40437338238605
35.2905349629189,154.544864736843,1.61105845937577
2.70069698924224,167.890149234176,0.979321877995515
130.101521142327,190.992691984993,2.85834501111001
8.7793389600052,181.159941092436,1.09956272481672
0,140.235277518122,1.71973098400241
0,144.160516814356,1.66645060061556
23.9237034470347,95.974387303379,6.18119072779448
5.47740291022619,150.102231583827,1.4018897821384
20.5396278549115,179.380714701443,2.83203527101598
45.950075774023,214.567276318806,1.20588832141967
43.2244691698611,325.94310683232,1.67684305864916
44.901254779262,316.51720362919,0.602940364051067
153.378438287129,337.365738372811,0.961847972503668
32.4404896773422,361.81089739552,1.36561795317336
75.6199555801632,398.48312391501,0.682870017158483
0,243.813918360868,0.801847019993559
39.8208389601143,271.742698913813,0.459836682342171
3.92360132138144,179.405847419834,3.18608122821907
83.8909692068692,260.502704759217,1.68579889334852
352.013685652179,290.406198899955,2.57064266219028
12.1224369017588,335.049276505255,0.571370006678699
0,320.574531422827,1.59215137724325
29.3246013167414,205.28083135757,1.04531513366178
3.16126650434756,160.481571859418,0.843671680233837
6.90419862811935,143.88698591308,1.46015245492978
20.118509262247,147.298138289161,0.733294512921661
14.9286319210644,159.854482190414,0.876634052010253
15.6366421516273,177.740946552345,0.530484532658519
7.64714190439177,116.062232138133,4.21906551994014
0,98.8843970541179,2.68034558473648
0,37.8634795776192,12.5753880321405
40.4606208531517,105.884614996989,2.22858313200358
20.7469896887043,133.814907292394,3.76469792956003
0,164.955101248951,2.98296306564008
46.1230684400873,235.248669036743,1.30446518664359
2.76075971491216,204.477623692028,2.297927810779
0,174.274237640875,1.29717493111902
2.15439037666508,136.27555159703,1.22821413186007
1.75979284269698,122.628485511208,1.08017733494965
21.6622930979755,62.2608486418254,2.4786157075466
7.28309103018862,57.6090281259685,4.01621731952006
38.3891051342912,89.621497481689,3.901664713598
32.1616781267634,115.419099102277,1.75647553605865
0,119.799826401574,2.57882358693912
308.927342917115,163.934486120944,2.81690884826357
25.2099046409616,192.888322545371,2.50594805807466
0,157.4908728549,0.978771386096203
26.4229686968355,179.511952843714,1.51209538101838
21.1199384233722,214.514270848818,2.07977764324127
33.8475962675757,275.231706026561,1.29568841228618
70.7791286213542,255.369299786088,1.07223969874896
5.33934961863347,192.855820082491,0.885830869698465
164.144482640012,216.498432826984,1.33261828966682
37.9590515429877,234.264902631188,0.799924464406683
15.103456939211,233.591704817167,0.964977492104549
19.544716218024,228.633284033732,1.07479202024973
2.77893860430559,154.118931298864,1.79528372186078
